TradeID,EntryTime,Type,EntryPrice,SL,TP,Risk,WindowType,WindowHigh,WindowLow,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Is_Consolidating,Is_Tight_Range,Consolidation_Score,Trend_Score,EMA_9_Above_21,EMA_21_Above_50,Price_Above_EMA200_1H,ExitTime,ExitPrice,P&L,R_Multiple,Status,EntryHour,EntryDayOfWeek,RangeSize,RangeSizePct,RangeCategory,TradeID_x,ReachedTP,WaitDuration_Min,BestPossibleP&L,WouldHaveWon,TradeID_y,MaxFavorable_Min30,MinAdverse_Min30,WentAgainstFirst,Duration_Minutes,EMA_Pattern,Risk_Range,ATR_Range,RangeSize_Category,ShouldAvoid
269.0,2025-06-24 03:30:00,SELL,3345.31,3357.34,3321.2499999999995,12.0300000000002,300,3357.34,3350.33,3352.540954322616,3357.239785598305,3365.395150759092,3371.334914252144,4.584984762748365,0.1370570967338861,1.0417430276612063,0,0,0.0,0.0,0,0,0,2025-06-24 07:35:00,3357.34,-12.0300000000002,-1.0,SL_HIT,3.0,1.0,7.010000000000218,0.2095470972794813,Large (0.2-0.3%),403.0,True,175.0,49.809999999999945,True,269.0,3.300000000000182,5.929999999999836,False,,000,10-15,1.0-1.2,7-10,False
,2025-06-24 10:20:00,SELL,3323.97,3333.07,3305.769999999999,9.100000000000364,1000,3333.07,3324.54,3329.0808669692083,3335.209162967776,3342.3840575554764,3369.461069161396,3.79544294010349,0.1141840311465954,1.400996493691261,0,0,0.0,0.0,0,0,0,2025-06-24 16:35:00,3305.769999999999,18.200000000000728,2.0,TP_HIT,10.0,1.0,8.5300000000002,0.2566208479619311,Large (0.2-0.3%),404.0,,,,,,,,,,000,5-10,1.2-1.5,7-10,False
272.0,2025-06-25 17:00:00,SELL,3317.47,3328.15,3296.109999999999,10.680000000000293,1630,3328.15,3319.46,3321.5279463748243,3323.3940996636343,3325.104118850772,3357.3648853860427,2.813109475801252,0.0847968323994264,1.180655602682678,0,0,0.0,0.0,0,0,0,2025-06-25 20:10:00,3328.15,-10.680000000000293,-1.0,SL_HIT,17.0,2.0,8.690000000000055,0.2619466038879042,Large (0.2-0.3%),408.0,False,,7.480000000000018,True,272.0,2.899999999999636,11.350000000000364,False,,000,10-15,1.0-1.2,7-10,False
274.0,2025-06-27 08:00:00,SELL,3293.6,3323.67,3233.46,30.070000000000164,300,3323.67,3321.25,3298.270781988682,3303.639841968224,3310.508553551639,3348.2220608177754,2.8859992369455982,0.0876244606796696,1.065607476290721,0,0,0.0,0.0,0,0,0,2025-07-01 09:00:00,3323.67,-30.070000000000164,-1.0,SL_HIT,8.0,4.0,2.4200000000000728,0.0734758319164462,Very Small (<0.1%),412.0,False,,-29.309999999999945,False,274.0,0.1900000000000545,4.210000000000036,False,,000,20+,1.0-1.2,<3,False
,2025-07-01 09:05:00,BUY,3324.79,3309.87,3354.63,14.920000000000073,300,3312.24,3309.87,3323.215748711709,3321.8619329907583,3318.9813208404016,3326.4120903237017,1.3416182515201125,0.0403519696438004,0.7925394484601231,0,0,0.0,0.6666666666666666,1,1,0,2025-07-01 16:20:00,3354.63,29.840000000000146,2.0,TP_HIT,9.0,1.0,2.369999999999891,0.0712826975538271,Very Small (<0.1%),413.0,,,,,,,,,,110,10-15,<0.8,<3,False
275.0,2025-07-01 16:25:00,BUY,3352.18,3326.78,3402.979999999999,25.39999999999964,1000,3330.54,3326.78,3351.2069162533207,3349.856137315869,3345.9834328591164,3327.6139542380943,2.3763812625007383,0.0708906222965574,1.1041638753037837,0,0,0.0,1.0,1,1,1,2025-07-03 16:35:00,3326.78,-25.39999999999964,-1.0,SL_HIT,16.0,1.0,3.759999999999764,0.1121658144848953,Small (0.1-0.15%),414.0,False,,-8.0,False,275.0,2.380000000000109,4.960000000000036,False,,111,20+,1.0-1.2,3-5,False
277.0,2025-07-04 17:40:00,BUY,3337.78,3332.17,3349.0000000000005,5.610000000000127,1630,3336.93,3332.17,3335.151717734588,3334.992473355432,3335.3362598974663,3332.510461231721,1.703935301936689,0.0510499584135769,0.957131589345836,0,1,0.5,0.6666666666666666,1,0,1,2025-07-04 18:00:00,3332.17,-5.610000000000127,-1.0,SL_HIT,17.0,4.0,4.759999999999764,0.1426097585820444,Small (0.1-0.15%),416.0,False,,-0.3900000000003274,False,277.0,4.389999999999873,3.8299999999999272,False,,101,5-10,0.8-1.0,3-5,False
,2025-07-07 03:15:00,SELL,3329.36,3334.46,3319.1600000000003,5.099999999999909,300,3334.46,3330.81,3332.4766690183924,3333.68013687296,3334.0820882982416,3332.5390793502684,1.834618133120596,0.0551042282336724,0.9537707459337136,0,0,0.0,0.0,0,0,0,2025-07-07 05:05:00,3319.1600000000003,10.199999999999818,2.0,TP_HIT,3.0,0.0,3.650000000000091,0.1096306797702889,Small (0.1-0.15%),417.0,,,,,,,,,,000,5-10,0.8-1.0,3-5,False
,2025-07-08 03:55:00,SELL,3334.62,3340.04,3323.78,5.420000000000073,300,3340.04,3335.2,3336.259427586995,3337.255903128132,3336.314876685909,3329.7695235212245,1.874846064682628,0.0562236796001531,0.9908382530359724,0,0,0.0,0.6666666666666666,0,1,1,2025-07-08 12:55:00,3323.78,10.840000000000146,2.0,TP_HIT,3.0,1.0,4.8400000000001455,0.1451439744258759,Small (0.1-0.15%),420.0,,,,,,,,,,011,5-10,0.8-1.0,3-5,False
,2025-07-08 13:00:00,SELL,3324.56,3335.13,3303.42,10.570000000000164,1000,3335.13,3331.25,3326.080129456085,3328.5758844568254,3330.9223990063388,3329.918135341184,2.39121789549848,0.0719258456908126,1.0376020458965252,0,0,0.0,0.0,0,0,0,2025-07-08 18:20:00,3303.42,21.140000000000327,2.0,TP_HIT,13.0,1.0,3.880000000000109,0.1167071732800764,Small (0.1-0.15%),421.0,,,,,,,,,,000,10-15,1.0-1.2,3-5,False
278.0,2025-07-08 18:25:00,SELL,3304.92,3329.85,3255.0600000000004,24.92999999999984,1630,3329.85,3326.19,3309.511727088425,3315.5349595515554,3320.7409537367485,3329.325552570157,4.346484941387504,0.1315155871061176,1.3801401833139797,0,0,0.0,0.0,0,0,0,2025-07-10 12:55:00,3329.85,-24.92999999999984,-1.0,SL_HIT,18.0,1.0,3.659999999999856,0.1107439817000064,Small (0.1-0.15%),422.0,False,,-5.199999999999818,False,278.0,3.4400000000000546,9.920000000000073,False,,000,20+,1.2-1.5,3-5,False
279.0,2025-07-10 13:00:00,BUY,3329.56,3320.89,3346.9,8.670000000000073,1000,3325.42,3320.89,3326.526204371715,3324.900942237401,3323.57967458188,3322.029519998886,1.8292812857360243,0.0549406313667879,1.0261709284185647,0,0,0.0,1.0,1,1,1,2025-07-10 15:50:00,3320.89,-8.670000000000073,-1.0,SL_HIT,13.0,3.0,4.5300000000002,0.1360540131428837,Small (0.1-0.15%),423.0,True,1370.0,20.67000000000008,True,279.0,2.410000000000309,5.210000000000036,False,,111,5-10,1.0-1.2,3-5,False
281.0,2025-07-11 10:15:00,BUY,3341.7,3332.76,3359.579999999999,8.9399999999996,1000,3337.25,3332.76,3336.506476483076,3335.305864427048,3333.593487889442,3322.548769067769,2.578182511258797,0.0771518242588741,1.4528249045347548,0,0,0.0,1.0,1,1,1,2025-07-11 10:55:00,3332.76,-8.9399999999996,-1.0,SL_HIT,10.0,4.0,4.489999999999782,0.1343627494987515,Small (0.1-0.15%),426.0,True,465.0,27.050000000000185,True,281.0,1.5099999999997635,9.620000000000346,False,,111,5-10,1.2-1.5,3-5,False
,2025-07-11 16:45:00,BUY,3355.96,3347.4,3373.08,8.559999999999945,1630,3354.45,3347.4,3350.438658188035,3348.170242906408,3344.689170276594,3323.7856722051124,3.3821613981700525,0.1007807422665959,1.284887236341206,0,0,0.0,1.0,1,1,1,2025-07-14 03:15:00,3373.08,17.11999999999989,2.0,TP_HIT,16.0,4.0,7.049999999999727,0.2100740175687352,Large (0.2-0.3%),427.0,,,,,,,,,,111,5-10,1.2-1.5,7-10,False
283.0,2025-07-14 16:45:00,SELL,3350.21,3358.76,3333.11,8.550000000000182,1630,3358.76,3350.43,3356.551074397192,3361.7468236678314,3365.1591413682904,3331.727789952191,3.2256998943199218,0.0962835134012471,1.383258906069977,0,0,0.0,0.3333333333333333,0,0,1,2025-07-14 17:50:00,3358.76,-8.550000000000182,-1.0,SL_HIT,16.0,0.0,8.330000000000382,0.2486411299590288,Large (0.2-0.3%),430.0,False,,15.710000000000036,True,283.0,3.309999999999945,1.9900000000002365,False,,001,5-10,1.2-1.5,7-10,False
285.0,2025-07-15 17:15:00,SELL,3344.43,3360.1,3313.09,15.670000000000073,1630,3360.1,3346.42,3349.0729140025137,3352.088297815574,3355.8485792442543,3336.158302003778,4.0187246633620894,0.1201617215298896,1.2927833498867984,0,0,0.0,0.3333333333333333,0,0,1,2025-07-16 19:15:00,3360.1,-15.670000000000073,-1.0,SL_HIT,17.0,1.0,13.679999999999836,0.4090383114611409,Very Large (>0.3%),433.0,True,1275.0,34.529999999999745,True,285.0,3.3899999999998727,7.0,False,,001,15-20,1.2-1.5,>10,False
,2025-07-17 10:20:00,SELL,3330.46,3339.67,3312.04,9.210000000000036,1000,3339.67,3331.82,3335.0307315281893,3337.3297731364955,3339.438279854746,3336.90770920737,2.328583754491369,0.0699177817626204,1.4481719699060105,0,0,0.0,0.0,0,0,0,2025-07-17 16:45:00,3312.04,18.42000000000008,2.0,TP_HIT,10.0,3.0,7.849999999999909,0.235703176137828,Large (0.2-0.3%),435.0,,,,,,,,,,000,5-10,1.2-1.5,7-10,False
,2025-07-23 16:50:00,SELL,3420.48,3427.36,3406.72,6.880000000000109,1630,3427.36,3422.98,3424.5954512646445,3425.427320431891,3425.664253679928,3367.3476487881926,2.7809037059629733,0.0813015631128664,1.3004412945699462,0,0,0.0,0.3333333333333333,0,0,1,2025-07-23 17:30:00,3406.72,13.760000000000218,2.0,TP_HIT,16.0,2.0,4.380000000000109,0.1280522031995541,Small (0.1-0.15%),446.0,,,,,,,,,,001,5-10,1.2-1.5,3-5,False
303.0,2025-08-01 03:15:00,SELL,3288.88,3295.11,3276.42,6.230000000000018,300,3295.11,3290.37,3292.053792178055,3292.528129361683,3293.3260395337547,3332.3150399804013,1.5255972736316816,0.0463865289591496,1.139726966293703,0,0,0.0,0.0,0,0,0,2025-08-01 07:10:00,3295.11,-6.230000000000018,-1.0,SL_HIT,3.0,4.0,4.7400000000002365,0.1441220111405778,Small (0.1-0.15%),464.0,False,,3.570000000000164,True,303.0,6.739999999999782,4.930000000000291,False,,000,5-10,1.0-1.2,3-5,False
,2025-09-01 06:50:00,BUY,3475.24,3448.5,3528.72,26.73999999999978,300,3450.74,3448.5,3469.049575409912,3460.6780910240223,3453.364796592248,3384.7699536489363,4.789451924776793,0.1378164364123569,1.2145711289289378,0,0,0.0,1.0,1,1,1,2025-09-02 20:35:00,3528.72,53.47999999999956,2.0,TP_HIT,6.0,0.0,2.2399999999997817,0.0644559800186399,Very Small (<0.1%),468.0,,,,,,,,,,111,20+,1.2-1.5,<3,False
,2025-09-02 20:40:00,BUY,3526.04,3474.03,3630.06,52.00999999999976,1630,3488.42,3474.03,3524.260021937605,3518.669862588431,3507.763283532039,3414.3200645172724,3.4557295609930607,0.0980059659275862,0.8920774056963968,0,1,0.5,1.0,1,1,1,2025-09-08 17:10:00,3630.06,104.01999999999953,2.0,TP_HIT,20.0,1.0,14.389999999999873,0.4081065444521297,Very Large (>0.3%),469.0,,,,,,,,,,111,20+,0.8-1.0,>10,False
,2025-09-08 17:15:00,BUY,3626.03,3617.59,3642.91,8.440000000000055,1630,3620.93,3617.59,3624.894648887751,3621.661138130329,3617.231855688312,3504.6177261985235,3.8986868215978094,0.1075194309368044,1.4062425440662345,0,0,0.0,1.0,1,1,1,2025-09-08 19:00:00,3642.91,16.88000000000011,2.0,TP_HIT,17.0,0.0,3.3399999999996908,0.0921117585899645,Very Small (<0.1%),470.0,,,,,,,,,,111,5-10,1.2-1.5,3-5,False
307.0,2025-09-10 19:20:00,SELL,3640.42,3657.57,3606.12,17.15000000000009,1630,3657.57,3642.28,3646.188586933855,3648.061650155204,3649.0016553009928,3557.42447812044,3.748311588554596,0.1029637126637749,1.154091378527389,0,0,0.0,0.3333333333333333,0,0,1,2025-09-15 16:35:00,3657.57,-17.15000000000009,-1.0,SL_HIT,19.0,2.0,15.289999999999964,0.4200064827684708,Very Large (>0.3%),475.0,False,,-13.400000000000093,False,307.0,1.2100000000000364,4.539999999999964,False,,001,15-20,1.0-1.2,>10,False
,2025-09-15 18:00:00,BUY,3664.98,3652.8,3689.34,12.179999999999836,1630,3664.22,3652.8,3661.7966211530975,3658.5910002109367,3653.0149209273286,3599.5529200319224,2.637776968033404,0.0719724791958865,0.7766869233883118,0,0,0.0,1.0,1,1,1,2025-09-16 04:00:00,3689.34,24.35999999999968,2.0,TP_HIT,18.0,0.0,11.419999999999618,0.3115978804795556,Very Large (>0.3%),476.0,,,,,,,,,,111,10-15,<0.8,>10,False
309.0,2025-09-16 10:35:00,SELL,3688.31,3694.01,3676.91,5.700000000000273,1000,3694.01,3689.7,3690.448901796845,3688.868580153276,3685.9039376586175,3611.0034910058175,2.3807805408896847,0.064549361113618,1.0806141788637638,0,0,0.0,1.0,1,1,1,2025-09-16 11:10:00,3694.01,-5.700000000000273,-1.0,SL_HIT,10.0,1.0,4.3100000000004,0.1168556872931071,Small (0.1-0.15%),478.0,True,1045.0,23.820000000000164,True,309.0,1.930000000000291,2.9200000000000728,False,,111,5-10,1.0-1.2,3-5,False
311.0,2025-09-17 10:15:00,SELL,3669.44,3677.31,3653.7,7.869999999999891,1000,3677.31,3670.25,3673.055203811434,3675.238405483138,3678.3492456282256,3626.6137836167786,3.222735291253605,0.0878263520115768,1.323491562804154,0,0,0.0,0.3333333333333333,0,0,1,2025-09-17 15:45:00,3677.31,-7.869999999999891,-1.0,SL_HIT,10.0,2.0,7.059999999999945,0.1923999302345847,Medium (0.15-0.2%),481.0,True,315.0,35.539999999999964,True,311.0,4.670000000000073,15.319999999999707,False,,001,5-10,1.2-1.5,7-10,False
,2025-09-18 03:35:00,SELL,3659.37,3669.82,3638.4699999999993,10.450000000000273,300,3669.82,3661.33,3663.3310313250495,3664.570210115949,3665.500461621862,3633.072044402504,2.722088100728996,0.0743867961077725,1.1392370100901854,0,1,0.5,0.3333333333333333,0,0,1,2025-09-18 09:10:00,3638.4699999999993,20.900000000000546,2.0,TP_HIT,3.0,3.0,8.490000000000236,0.2320071487715163,Large (0.2-0.3%),483.0,,,,,,,,,,001,10-15,1.0-1.2,7-10,False
313.0,2025-09-18 10:15:00,BUY,3648.64,3635.45,3675.02,13.190000000000056,1000,3644.92,3635.45,3642.120575739732,3643.673735982082,3649.2963337991378,3634.515055377763,3.8048558531886303,0.1042814816805338,1.0781904569325491,0,0,0.0,0.3333333333333333,0,0,1,2025-09-18 16:40:00,3635.45,-13.190000000000056,-1.0,SL_HIT,10.0,3.0,9.470000000000256,0.2595487633748535,Large (0.2-0.3%),484.0,False,,12.510000000000218,True,313.0,3.0,3.940000000000055,False,,001,10-15,1.0-1.2,7-10,False
318.0,2025-09-22 16:45:00,SELL,3714.24,3725.17,3692.379999999999,10.930000000000293,1630,3725.17,3716.03,3719.0677948580665,3720.240504506453,3720.328326186888,3651.140424480656,4.583270218251327,0.1233972553806788,1.3114361707541924,0,0,0.0,0.3333333333333333,0,0,1,2025-09-22 17:50:00,3725.17,-10.930000000000293,-1.0,SL_HIT,16.0,0.0,9.139999999999873,0.2460799517532489,Large (0.2-0.3%),490.0,False,,-5.570000000000164,False,318.0,9.150000000000093,12.13000000000011,False,,001,10-15,1.2-1.5,7-10,False
,2025-09-23 16:45:00,SELL,3779.01,3788.69,3759.650000000001,9.679999999999836,1630,3788.69,3780.47,3783.585566160728,3783.585145859299,3780.92441478764,3672.680475793372,4.209364914292679,0.1113880332227932,1.2905386227042095,0,1,0.5,1.0,1,1,1,2025-09-23 21:55:00,3759.650000000001,19.35999999999968,2.0,TP_HIT,16.0,1.0,8.220000000000255,0.2175172862733958,Large (0.2-0.3%),493.0,,,,,,,,,,111,5-10,1.2-1.5,7-10,False
,2025-09-24 17:05:00,SELL,3757.97,3768.2,3737.51,10.230000000000018,1630,3768.2,3761.06,3762.726850745838,3764.7091444025336,3766.063129694313,3692.797347953792,4.827969998236808,0.1284728190548835,1.4315781661463378,0,0,0.0,0.3333333333333333,0,0,1,2025-09-24 19:40:00,3737.51,20.46000000000004,2.0,TP_HIT,17.0,2.0,7.139999999999873,0.1899961947540792,Medium (0.15-0.2%),496.0,,,,,,,,,,001,10-15,1.2-1.5,7-10,False
322.0,2025-09-25 03:15:00,BUY,3750.21,3741.38,3767.87,8.829999999999927,300,3750.01,3741.38,3746.053359086516,3743.143423498166,3739.795495770484,3696.613574306145,2.389142966006013,0.0637069115064493,1.2301477797763036,0,0,0.0,1.0,1,1,1,2025-09-25 04:10:00,3741.38,-8.829999999999927,-1.0,SL_HIT,3.0,3.0,8.63000000000011,0.2301204465883272,Large (0.2-0.3%),497.0,False,,11.36999999999989,True,322.0,21.94000000000005,4.069999999999709,False,,111,5-10,1.2-1.5,7-10,False
,2025-09-25 21:20:00,BUY,3745.05,3724.6,3785.9500000000007,20.45000000000028,1630,3743.17,3724.6,3741.2471607976368,3739.552942206139,3738.334744515989,3704.267799258741,3.3532825502529784,0.0895390595653723,1.0335754239574495,0,0,0.0,1.0,1,1,1,2025-09-29 03:45:00,3785.9500000000007,40.90000000000055,2.0,TP_HIT,21.0,3.0,18.570000000000164,0.4958545279769338,Very Large (>0.3%),499.0,,,,,,,,,,111,20+,1.0-1.2,>10,False
,2025-09-29 03:50:00,BUY,3786.74,3763.83,3832.56,22.90999999999985,300,3774.6,3763.83,3780.102101076395,3775.541248420001,3772.537504481085,3717.743742692358,3.31852991755051,0.0876355365710481,1.265414364095279,0,0,0.0,1.0,1,1,1,2025-09-29 18:00:00,3832.56,45.81999999999971,2.0,TP_HIT,3.0,0.0,10.769999999999982,0.2844135060764663,Large (0.2-0.3%),500.0,,,,,,,,,,111,20+,1.2-1.5,>10,False
,2025-09-29 18:20:00,BUY,3828.42,3818.13,3849.0,10.289999999999964,1630,3828.04,3818.13,3826.637299759416,3825.288057445255,3822.495187044789,3730.8901373889626,4.541944093217741,0.1186375604875572,0.9450554901855144,0,0,0.0,1.0,1,1,1,2025-09-30 04:30:00,3849.0,20.579999999999927,2.0,TP_HIT,18.0,0.0,9.909999999999854,0.2588535218183965,Large (0.2-0.3%),501.0,,,,,,,,,,111,10-15,0.8-1.0,7-10,False
323.0,2025-09-30 04:35:00,BUY,3848.17,3830.99,3882.5300000000007,17.18000000000029,300,3839.44,3830.99,3844.2559948680137,3840.433217459745,3835.731952345672,3739.693278110549,4.191989081699764,0.1089346126002688,1.2675134909169994,0,0,0.0,1.0,1,1,1,2025-09-30 11:20:00,3830.99,-17.18000000000029,-1.0,SL_HIT,4.0,1.0,8.450000000000273,0.2195848935987826,Large (0.2-0.3%),502.0,True,1420.0,47.09999999999991,True,323.0,6.7400000000002365,6.179999999999836,False,,111,15-20,1.2-1.5,7-10,False
324.0,2025-09-30 11:25:00,SELL,3823.7,3859.34,3752.419999999999,35.64000000000033,1000,3859.34,3850.84,3836.173507017603,3844.990559484362,3852.12401320827,3747.279587848994,6.8154175977261655,0.1782414310151467,1.4254816867352198,0,0,0.0,0.3333333333333333,0,0,1,2025-09-30 22:50:00,3859.34,-35.64000000000033,-1.0,SL_HIT,11.0,1.0,8.5,0.222297774406988,Large (0.2-0.3%),503.0,False,,-26.91000000000031,False,324.0,1.669999999999618,2.3100000000004,False,,001,20+,1.2-1.5,7-10,False
,2025-09-30 22:55:00,BUY,3858.91,3812.23,3952.27,46.67999999999984,1630,3825.17,3812.23,3855.239761077918,3851.674625325232,3846.699650669681,3756.230615267912,2.298826737776684,0.059571918955785,1.045476566719959,0,0,0.0,1.0,1,1,1,2025-10-06 17:30:00,3952.27,93.35999999999969,2.0,TP_HIT,22.0,1.0,12.940000000000056,0.3353278516472282,Very Large (>0.3%),504.0,,,,,,,,,,111,20+,1.0-1.2,>10,False
,2025-10-06 17:35:00,BUY,3954.8,3927.19,4010.02,27.610000000000127,1630,3944.92,3927.19,3948.95333544318,3944.2704656204814,3940.6830377481374,3831.046781953944,5.57055699973662,0.1408555931965363,1.0897599054813052,0,0,0.0,1.0,1,1,1,2025-10-08 05:50:00,4010.02,55.220000000000255,2.0,TP_HIT,17.0,0.0,17.730000000000018,0.4483159704662692,Very Large (>0.3%),505.0,,,,,,,,,,111,20+,1.0-1.2,>10,False
,2025-10-08 05:55:00,BUY,4011.63,3994.14,4046.6100000000006,17.490000000000236,300,3997.45,3994.14,4006.795284693152,4002.333035899956,3996.75235776724,3871.801668300313,2.9076015696705126,0.0724793056605547,0.8212850689325643,0,0,0.0,1.0,1,1,1,2025-10-08 12:50:00,4046.6100000000006,34.98000000000047,2.0,TP_HIT,5.0,2.0,3.309999999999945,0.082510101878786,Very Small (<0.1%),506.0,,,,,,,,,,111,15-20,0.8-1.0,3-5,False
325.0,2025-10-08 12:55:00,BUY,4049.2,4030.07,4087.459999999999,19.12999999999965,1000,4039.08,4030.07,4041.9302123587786,4039.220407579832,4034.554194254182,3882.621246614911,3.702163295136983,0.0914294995341544,1.2004688441660727,0,0,0.0,1.0,1,1,1,2025-10-08 16:35:00,4030.07,-19.12999999999965,-1.0,SL_HIT,12.0,2.0,9.009999999999764,0.2225130890052297,Large (0.2-0.3%),507.0,False,,9.980000000000018,True,325.0,3.050000000000182,5.880000000000109,False,,111,15-20,1.2-1.5,7-10,False
326.0,2025-10-08 17:00:00,BUY,4041.62,4026.24,4072.38,15.38000000000011,1630,4039.43,4026.24,4037.334080799675,4037.76204684287,4037.580356234681,3890.309776419804,5.534067314459985,0.1369269578649151,1.1936924697753148,0,0,0.0,0.6666666666666666,0,1,1,2025-10-09 01:05:00,4026.24,-15.38000000000011,-1.0,SL_HIT,17.0,2.0,13.190000000000056,0.3263542836783283,Very Large (>0.3%),508.0,False,,16.269999999999982,True,326.0,5.6899999999996,4.160000000000309,False,,011,15-20,1.0-1.2,>10,False
327.0,2025-10-09 03:15:00,BUY,4021.59,4008.68,4047.4100000000008,12.91000000000031,300,4018.86,4008.68,4015.824012798315,4018.1221155687927,4026.3479513294296,3903.038615461464,5.479309600062021,0.1362473449571443,1.070709690579807,0,0,0.0,0.3333333333333333,0,0,1,2025-10-09 04:00:00,4008.68,-12.91000000000031,-1.0,SL_HIT,3.0,3.0,10.180000000000293,0.2531337107959859,Large (0.2-0.3%),509.0,True,705.0,36.29999999999973,True,327.0,8.86999999999989,2.7400000000002365,False,,001,10-15,1.0-1.2,>10,False
,2025-10-09 11:10:00,BUY,4034.36,4025.41,4052.2600000000007,8.950000000000273,1000,4032.71,4025.41,4031.457820308371,4031.316888807821,4031.363962984164,3912.7992482573054,3.3027854143786306,0.081866402958056,0.8239169674511742,0,1,0.5,0.6666666666666666,1,0,1,2025-10-09 15:55:00,4052.2600000000007,17.900000000000546,2.0,TP_HIT,11.0,3.0,7.300000000000182,0.1809456766376868,Medium (0.15-0.2%),510.0,,,,,,,,,,101,5-10,0.8-1.0,7-10,False
,2025-10-10 10:50:00,BUY,3973.11,3952.59,4014.15,20.519999999999985,1000,3968.46,3952.59,3966.479745263782,3966.588675511321,3968.475885268308,3928.03984263823,5.065255773158951,0.1274884353355168,1.0177492294770782,0,0,0.0,0.3333333333333333,0,0,1,2025-10-10 18:20:00,4014.15,41.03999999999997,2.0,TP_HIT,10.0,4.0,15.86999999999989,0.3994352031531946,Very Large (>0.3%),513.0,,,,,,,,,,001,20+,1.0-1.2,>10,False
329.0,2025-10-10 18:25:00,BUY,4016.7,3988.52,4073.06,28.17999999999984,1630,3997.98,3988.52,4004.69670636119,3996.493152688532,3991.961427322444,3932.820492664511,8.448087514847195,0.2103240848170686,1.1568994486451745,0,0,0.0,1.0,1,1,1,2025-10-10 19:05:00,3988.52,-28.17999999999984,-1.0,SL_HIT,18.0,4.0,9.460000000000036,0.2355167177035884,Large (0.2-0.3%),514.0,False,,4.570000000000164,True,329.0,13.640000000000327,5.389999999999873,False,,111,20+,1.0-1.2,7-10,False
,2025-10-13 03:25:00,BUY,4040.63,4025.0,4071.89,15.63000000000011,300,4036.14,4025.0,4035.10755817762,4035.5713859996977,4027.480300506588,3939.788612757264,8.417244808770311,0.2083151589917985,1.0861127652860427,0,0,0.0,0.6666666666666666,0,1,1,2025-10-13 08:25:00,4071.89,31.26000000000022,2.0,TP_HIT,3.0,0.0,11.139999999999873,0.2756995815009014,Large (0.2-0.3%),515.0,,,,,,,,,,011,15-20,1.0-1.2,>10,False
,2025-10-13 16:50:00,BUY,4095.62,4081.74,4123.38,13.88000000000011,1630,4093.31,4081.74,4088.999441359675,4085.337813418997,4080.8744558013136,3955.5913080071655,5.748817076328771,0.140365001546256,1.3631023370312938,0,0,0.0,1.0,1,1,1,2025-10-14 02:30:00,4123.38,27.76000000000022,2.0,TP_HIT,16.0,0.0,11.570000000000164,0.2824969113345516,Large (0.2-0.3%),517.0,,,,,,,,,,111,10-15,1.2-1.5,>10,False
,2025-10-14 04:00:00,BUY,4131.27,4119.9,4154.010000000002,11.3700000000008,300,4129.47,4119.9,4126.927900358968,4124.16428982485,4118.299468415036,3971.971542414004,4.554418513734955,0.1102425770703671,1.091934021317103,0,0,0.0,1.0,1,1,1,2025-10-14 06:10:00,4154.010000000002,22.7400000000016,2.0,TP_HIT,4.0,1.0,9.570000000000618,0.231647895199312,Large (0.2-0.3%),518.0,,,,,,,,,,111,10-15,1.0-1.2,7-10,False
330.0,2025-10-14 10:15:00,BUY,4121.25,4102.61,4158.530000000001,18.640000000000327,1000,4113.14,4102.61,4111.589245707004,4119.219359002053,4132.010249319577,3981.7116591070912,11.20997984811014,0.2720043639213865,0.8171416264626865,0,0,0.0,0.3333333333333333,0,0,1,2025-10-14 16:00:00,4102.61,-18.640000000000327,-1.0,SL_HIT,10.0,1.0,10.530000000000657,0.2555050045496064,Large (0.2-0.3%),519.0,True,550.0,97.02000000000044,True,330.0,2.5300000000002,2.7399999999997817,False,,001,15-20,0.8-1.0,>10,False
,2025-10-14 17:05:00,BUY,4130.51,4106.44,4178.6500000000015,24.07000000000062,1630,4128.78,4106.44,4122.3063465223,4119.751002663298,4122.969951410387,3991.561922138597,8.80598880604099,0.2131937413549655,1.2145158001020824,0,0,0.0,0.6666666666666666,1,0,1,2025-10-15 04:05:00,4178.6500000000015,48.14000000000124,2.0,TP_HIT,17.0,1.0,22.340000000000146,0.5408533086713299,Very Large (>0.3%),520.0,,,,,,,,,,101,20+,1.2-1.5,>10,False
,2025-10-15 04:10:00,BUY,4178.99,4158.04,4220.889999999999,20.94999999999981,300,4169.57,4158.04,4170.136814677006,4165.965193509598,4159.7116227498655,4006.89158772806,6.358290837777151,0.1521489842707724,1.4788995119267978,0,0,0.0,1.0,1,1,1,2025-10-16 03:25:00,4220.889999999999,41.89999999999964,2.0,TP_HIT,4.0,2.0,11.529999999999744,0.2759039863699062,Large (0.2-0.3%),521.0,,,,,,,,,,111,20+,1.2-1.5,>10,False
331.0,2025-10-16 03:30:00,BUY,4224.98,4204.86,4265.219999999999,20.11999999999989,300,4215.6,4204.86,4217.257338648295,4213.831675125006,4210.269305888862,4044.771001454321,4.160794936917754,0.09848081971791,1.1712106478584416,0,0,0.0,1.0,1,1,1,2025-10-16 08:30:00,4204.86,-20.11999999999989,-1.0,SL_HIT,3.0,3.0,10.740000000000691,0.2542023867568768,Large (0.2-0.3%),522.0,True,520.0,154.8700000000008,True,331.0,1.8099999999999448,6.529999999999745,False,,111,20+,1.0-1.2,>10,False
