WindowID,EntryTime,Loss_baseline_breakout,Loss_pullback_ema,Loss_pullback_ema_reversal,Loss_pullback_only,Loss_reversal_failed_move,Loss_reversal_only,R_Multiple_baseline_breakout,R_Multiple_pullback_ema,R_Multiple_pullback_ema_reversal,R_Multiple_pullback_only,R_Multiple_reversal_failed_move,R_Multiple_reversal_only,TradeTaken_baseline_breakout,TradeTaken_pullback_ema,TradeTaken_pullback_ema_reversal,TradeTaken_pullback_only,TradeTaken_reversal_failed_move,TradeTaken_reversal_only,Win_baseline_breakout,Win_pullback_ema,Win_pullback_ema_reversal,Win_pullback_only,Win_reversal_failed_move,Win_reversal_only,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,RangeHigh,RangeLow,RangeWidth,RangeMid,EntryOffset,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeAtrRatio,ATR_Value,PriceAboveEMA200_5M,Price_Above_EMA200_5M,Price_Above_EMA200_1H,Market,BestMode,BestResult,BestRR,TargetWin
2025-10-28_0300,2025-10-28 03:50:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25839.9657687524,25845.45368120096,25838.083650553035,25748.495544028832,25152.2891762084,7.452319009500727,0.0288486394240921,0.9625819823314202,0.0,0.6666666666666666,0,0,25852.98,25834.35,18.63000000000102,25843.665,-11.18500000000131,1.8699999999989807,0.3731343283582605,0.2509286032461811,2.499892983143934,7.452319009500727,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-28_0300,2025-10-28 03:55:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,25838.51861500192,25844.29698290996,25837.873703472524,25749.33369781959,25152.2891762084,7.092009808233962,0.0274535823671519,0.913854995492838,0.0,0.6666666666666666,0,0,25852.98,25834.35,18.63000000000102,25843.665,-9.315000000002328,1.8699999999989807,0.3731343283582605,0.2509286032461811,2.499892983143934,7.452319009500727,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-28_0300,2025-10-28 04:30:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,25829.764651752863,25835.827489743355,25835.1483574164,25754.55940018548,25158.99505505209,8.324909407962608,0.0322230899742816,1.070048429015387,0.0,0.6666666666666666,0,0,25852.98,25834.35,18.63000000000102,25843.665,-16.404999999998836,0.0,0.3731343283582605,0.0,2.499892983143934,7.452319009500727,1,1,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-10-28_1000,2025-10-28 11:30:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,25812.154687669936,25815.830689433868,25819.77796290869,25793.20841458504,25203.889627053308,10.170783901174731,0.0393960966442099,1.050014560652464,0.0,0.3333333333333333,0,0,25837.73,25813.85,23.88000000000102,25825.79,-16.029999999998836,0.0,0.7906976744186046,0.0,2.67249085400864,8.935484274597938,1,1,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-10-28_1630,2025-10-28 16:50:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25907.226959189484,25893.30723782722,25870.554487763053,25824.60988212975,25235.986683455885,25.1048452987774,0.0969674186645852,1.805023375337768,0.0,1.0,0,0,25950.73,25899.48,51.25,25925.105,-35.125,9.5,0.822264389626845,0.3784130070087565,2.041438590441976,25.1048452987774,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-28_1630,2025-10-28 16:55:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,25909.811567351582,25895.74748893384,25872.499409811564,25825.56053006876,25235.986683455885,28.20819925894055,0.1088272994521271,1.8964755058569296,0.0,1.0,0,0,25950.73,25899.48,51.25,25925.105,-25.625,9.5,0.822264389626845,0.3784130070087565,2.041438590441976,25.1048452987774,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-28_1630,2025-10-28 17:00:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,25913.06925388128,25898.50680812167,25874.60139374052,25826.5609228044,25242.51766172996,26.83110602441528,0.1034907140850929,1.7019258823593622,0.0,1.0,0,0,25950.73,25899.48,51.25,25925.105,-10.117500000000293,0.0,0.822264389626845,0.0,2.041438590441976,25.1048452987774,1,1,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-10-29_0300,2025-10-29 03:25:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,26035.204104199223,26034.548357027223,26028.19927203271,25949.756649457988,25308.595456554045,8.315839612355585,0.0319321333555367,1.1037691898639146,0.5,1.0,0,1,26041.85,26022.6,19.25,26032.225,10.00500000000102,0.3800000000010186,0.5535055350552812,0.0456959270157662,2.3148594606609003,8.315839612355585,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-29_0300,2025-10-29 03:30:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,26036.20928335937,26035.064870024748,26028.671065286333,25950.656881801693,25308.595456554045,8.640394330708174,0.0331809447562797,1.1343417122725283,0.5,1.0,0,1,26041.85,26022.6,19.25,26032.225,9.625,0.3800000000010186,0.5535055350552812,0.0456959270157662,2.3148594606609003,8.315839612355585,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-29_1000,2025-10-29 10:35:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,26136.467471653294,26131.00620397009,26116.353862783984,26038.503934340097,25362.868948284347,10.72959716015541,0.0410308073780039,1.219092404482352,0.0,1.0,0,0,26140.6,26124.1,16.5,26132.35,17.75,9.5,0.7731249999999363,0.8854013676560434,1.5378023754026018,10.72959716015541,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-29_1000,2025-10-29 10:50:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,26141.87894548649,26135.163661885865,26119.910070807407,26041.73531856284,25362.868948284347,10.0913259143292,0.0385957207380536,1.094633255875637,0.0,1.0,0,0,26140.6,26124.1,16.5,26132.35,8.25,9.5,0.7731249999999363,0.8854013676560434,1.5378023754026018,10.72959716015541,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-29_1630,2025-10-29 16:50:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,26133.669286097906,26129.1717792944,26125.78997107094,26084.06108644452,25407.2789059895,18.18963491064516,0.0695625575007654,1.54085158332206,0.0,1.0,0,0,26148.1,26112.6,35.5,26130.35,18.25,0.5,0.3101534443356084,0.0274881822783251,1.9516609417610824,18.18963491064516,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-29_1630,2025-10-29 16:55:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,26142.20542887832,26133.46070844945,26127.77271730345,26084.97938409184,25407.2789059895,19.797683589225805,0.0756319486453451,1.6087829627733647,0.0,1.0,0,0,26148.1,26112.6,35.5,26130.35,17.75,0.5,0.3101534443356084,0.0274881822783251,1.9516609417610824,18.18963491064516,1,1,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-29_1630,2025-10-29 19:15:00,,,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,26089.568648106346,26103.76448624896,26116.19658319952,26092.59206131581,25427.973496415107,20.566040719508223,0.0788439743460794,0.9361736493380558,0.0,0.3333333333333333,0,0,26148.1,26112.6,35.5,26130.35,-50.62249999999767,0.0,0.8381226053639438,0.0,1.6363727595288535,21.69432349278486,1,0,1,UT100,reversal_only,WIN,2.0,1
2025-10-30_0300,2025-10-30 03:15:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,26107.135479113007,26088.06058951059,26080.62782549886,26084.57145376312,25473.18803648081,22.27690914845564,0.0852106143568273,0.953806388138102,0.5,1.0,0,1,26138.23,26094.23,44.0,26116.23,27.11999999999898,5.119999999998981,0.5072727272726656,0.2298343978457141,1.975139356486999,22.27690914845564,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-30_0300,2025-10-30 03:20:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,26117.304383290408,26094.41689955508,26083.66124410675,26085.301887059013,25473.18803648081,22.17332126199488,0.0847669478376957,0.9713400428278663,0.5,1.0,0,1,26138.23,26094.23,44.0,26116.23,22.0,5.119999999998981,0.5072727272726656,0.2298343978457141,1.975139356486999,22.27690914845564,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-30_1000,2025-10-30 10:15:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,26102.92021763199,26105.32656808114,26120.038467669805,26116.85572346696,25518.64060340262,30.10236878446976,0.1151792763425833,1.006045575310296,0.5,0.3333333333333333,0,1,26127.23,26047.9,79.32999999999811,26087.565,47.66499999999724,8.0,0.4781077000503516,0.265759816354629,2.635340778926527,30.10236878446976,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-30_1000,2025-10-30 10:20:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,26102.70617410559,26105.0105164374,26119.325194427853,26116.70641278569,25518.64060340262,31.071386279873657,0.1190390193793683,1.0504845772140858,0.5,0.3333333333333333,0,1,26127.23,26047.9,79.32999999999811,26087.565,39.66499999999724,8.0,0.4781077000503516,0.265759816354629,2.635340778926527,30.10236878446976,1,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-30_1630,2025-10-30 16:50:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25930.067665740804,25968.38005549994,26023.68008086192,26084.771364939425,25549.84892928274,58.29769507153312,0.224309471087879,1.7710928608162422,0.0,0.3333333333333333,0,0,25984.1,25802.23,181.86999999999892,25893.165,96.68499999999769,5.75,0.8306133333333224,0.0986316867750014,3.119677369351202,58.29769507153312,0,0,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-10-30_1630,2025-10-30 16:55:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,25940.824132592646,25969.786414090853,26022.11811690655,26083.76717225346,25549.84892928274,54.54200239532884,0.2099073170270335,1.5828761364845116,0.0,0.3333333333333333,0,0,25984.1,25802.23,181.86999999999892,25893.165,90.93499999999769,5.75,0.8306133333333224,0.0986316867750014,3.119677369351202,58.29769507153312,0,0,1,UT100,pullback_only,LOSS,-1.0,0
2025-10-31_0300,2025-10-31 03:20:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,26023.20952260669,26010.86397121721,25975.077267158467,25981.159274369504,25585.977919434983,16.020207843875127,0.0615127243443052,0.9783626962797282,0.5,1.0,0,1,26036.35,26001.1,35.25,26018.725,25.00500000000102,7.380000000001019,0.8133333333333334,0.4606681805830973,2.2003459844921327,16.020207843875127,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-31_0300,2025-10-31 04:15:00,,0.0,0.0,0.0,,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,26046.684936864924,26036.29999678344,26001.89014290041,25988.388746836423,25590.80749237593,13.916680816265703,0.0534550730717905,0.9154702234255784,0.5,1.0,0,1,26036.35,26001.1,35.25,26018.725,17.625,7.380000000001019,0.8133333333333334,0.4606681805830973,2.2003459844921327,16.020207843875127,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-10-31_1630,2025-10-31 16:55:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,26005.279058847053,26037.688067127383,26053.27801470405,26039.705450980644,25642.496025982226,31.13869119370404,0.1199182457222125,1.5877146452153517,0.0,0.3333333333333333,0,0,26062.85,25968.48,94.36999999999898,26015.665,-49.06500000000233,1.8800000000010184,0.2222222222222222,0.0603750487875719,3.0306347628085195,31.13869119370404,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-10-31_1630,2025-10-31 17:00:00,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,25990.193247077645,26027.88460647944,26048.437700401937,26038.612361916163,25646.337856569466,33.55353236787684,0.1294011819114913,1.6281771371523388,0.0,0.3333333333333333,0,0,26062.85,25968.48,94.36999999999898,26015.665,-47.18500000000131,1.8800000000010184,0.2222222222222222,0.0603750487875719,3.0306347628085195,31.13869119370404,0,0,1,UT100,pullback_only,WIN,2.0,1
2025-10-31_1630,2025-10-31 17:30:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,25976.070220161928,26002.24808845387,26031.301084242103,26034.480113418354,25646.337856569466,35.14465708379104,0.1352453627023593,1.3216704136223598,0.0,0.3333333333333333,0,0,26062.85,25968.48,94.36999999999898,26015.665,-42.4375,0.0,0.2222222222222222,0.0,3.0306347628085195,31.13869119370404,0,0,1,UT100,pullback_ema_reversal,WIN,2.0,1
2025-11-03_0300,2025-11-03 03:35:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25971.23739006861,25964.13435842576,25940.010822824963,25954.15416120888,25669.16854204449,9.712610614593146,0.0374094599872323,0.8495096124244582,0.5,1.0,0,1,25986.23,25967.23,19.0,25976.73,-13.75,4.25,0.8024242424241189,0.4375754540817684,1.9562196770714355,9.712610614593146,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-11-03_0300,2025-11-03 04:00:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,25962.50757997769,25962.033521943828,25943.41109091136,25954.38403447352,25671.94776053161,9.076401821134889,0.0349642392114321,0.8824920237871688,0.5,1.0,0,1,25986.23,25967.23,19.0,25976.73,-20.93999999999869,0.0,0.8024242424241189,0.0,1.9562196770714355,9.712610614593146,1,1,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-11-03_0300,2025-11-03 04:20:00,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,25964.126784758868,25962.748712481265,25946.43685835157,25954.74726005773,25671.94776053161,9.902175060018577,0.0381234414595628,1.0188528726875006,0.5,1.0,0,1,25986.23,25967.23,19.0,25976.73,-9.5,4.25,0.8024242424241189,0.4375754540817684,1.9562196770714355,9.712610614593146,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-11-03_1000,2025-11-03 10:20:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25908.12625227665,25908.237757457,25918.22468647909,25939.83092532355,25687.038378970345,16.520527749547966,0.063735743342771,1.1949828643216585,0.0,0.3333333333333333,0,0,25919.35,25885.35,34.0,25902.35,18.0,1.0,0.2324860508369351,0.0605307539299016,2.0580456336166564,16.520527749547966,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-11-03_1630,2025-11-03 16:45:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,26056.068721570453,26052.140416005685,26033.225432584404,25984.924973225243,25706.14990227108,28.323699596980603,0.1088547021701631,1.486619746365442,0.0,1.0,0,0,26131.23,26020.85,110.38000000000102,26076.04,-56.31000000000131,1.1199999999989814,0.4774774774774775,0.0395428568984814,3.897089771837853,28.323699596980603,1,1,1,UT100,baseline_breakout,WIN,2.0,1
2025-11-03_1630,2025-11-03 16:50:00,,,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,26045.350977256363,26047.62583273244,26032.0197293458,25985.099650108576,25706.14990227108,29.62987298404972,0.1139501808444799,1.4952327279472588,0.0,0.6666666666666666,0,0,26131.23,26020.85,110.38000000000102,26076.04,-55.19000000000233,1.1199999999989814,0.4774774774774775,0.0395428568984814,3.897089771837853,28.323699596980603,1,1,1,UT100,pullback_only,WIN,2.0,1
2025-11-03_1630,2025-11-03 17:10:00,,,1.0,,,1.0,,,-1.0,,,-1.0,,,1.0,,,1.0,,,0.0,,,0.0,26012.28736028421,26029.172034514337,26025.72738362281,25985.27249835873,25708.619554984794,32.50221397130747,0.1250458847559731,1.4040377731969718,0.0,0.6666666666666666,0,0,26131.23,26020.85,110.38000000000102,26076.04,-89.21749999999884,0.0,0.4774774774774775,0.0,3.897089771837853,28.323699596980603,1,1,1,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-11-04_0300,2025-11-04 03:25:00,,1.0,1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,,,,,0.0,0.0,,,,25885.03998312166,25896.404472730672,25925.13467890043,25962.29239801851,25730.232479367674,13.821059759067262,0.0533825394508712,1.0211899779191769,0.0,0.3333333333333333,0,0,25886.73,25863.23,23.5,25874.98,11.75,11.0,0.9865807836822336,0.8121497770853386,1.735047251045951,13.544299722000844,0,0,1,UT100,pullback_ema,LOSS,-1.0,0
2025-11-04_0300,2025-11-04 05:45:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25820.97163119466,25835.47443941355,25866.846540006303,25933.30852556472,25731.72674972004,16.004272604188095,0.0620230974521439,1.0626945403966814,0.0,0.3333333333333333,0,0,25886.73,25863.23,23.5,25874.98,-71.25,59.5,0.4153686396676611,3.7177572184336376,1.468357892994798,16.004272604188095,0,0,1,UT100,baseline_breakout,WIN,2.0,1
2025-11-04_1000,2025-11-04 11:20:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25624.82132725189,25634.217779931627,25667.322186909463,25808.937037370004,25727.65402841092,26.85390422750582,0.1049042920810369,1.1570539757264076,0.5,0.0,0,1,25662.98,25605.73,57.25,25634.355,-35.875,7.25,0.8604081632652784,0.2699793645861743,2.1319060169046176,26.85390422750582,0,0,0,UT100,baseline_breakout,LOSS,-1.0,0
2025-11-04_1000,2025-11-04 11:25:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,25619.75306180152,25631.059799937844,25664.661708991443,25806.85288774444,25727.65402841092,25.390716997171847,0.0991845029554188,1.086450210054336,0.5,0.0,0,1,25662.98,25605.73,57.25,25634.355,-28.625,7.25,0.8604081632652784,0.2699793645861743,2.1319060169046176,26.85390422750582,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-11-04_1630,2025-11-04 16:55:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25652.66013978026,25625.17052622939,25620.32781379993,25713.507855533742,25723.64115057552,49.10728998875328,0.1907368105800617,1.694272910818687,0.0,1.0,0,0,25653.23,25534.1,119.13000000000102,25593.665,152.43499999999767,92.86999999999898,0.7188303341902221,1.8911652429052463,2.425912731638919,49.10728998875328,1,1,1,UT100,baseline_breakout,LOSS,-1.0,0
2025-11-04_1630,2025-11-04 17:45:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,25722.936105408546,25691.52400745036,25657.71767288803,25715.45661591266,25723.00392519666,35.459965667707515,0.1379564976278054,0.9293820081365998,0.0,0.6666666666666666,0,0,25653.23,25534.1,119.13000000000102,25593.665,139.875,0.0,0.0095597484276985,0.0,2.6976906498962454,44.15999292008623,1,0,0,UT100,pullback_ema_reversal,WIN,2.0,1
2025-11-04_1630,2025-11-04 17:55:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,25703.01510746147,25687.47108053748,25658.540612304565,25714.52789403127,25723.00392519666,36.54770754596698,0.1424328810502384,0.9312707328292044,0.0,0.6666666666666666,0,0,25653.23,25534.1,119.13000000000102,25593.665,59.56499999999869,92.86999999999898,0.7188303341902221,1.8911652429052463,2.425912731638919,49.10728998875328,1,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-11-04_1630,2025-11-04 19:20:00,,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,25592.13766941536,25622.689290151782,25637.157427093312,25699.71437353229,25720.35612835605,39.826215876902495,0.1557218288042864,1.1453376579963297,0.0,0.0,0,0,25653.23,25534.1,119.13000000000102,25593.665,-59.56500000000233,8.0,0.8076306508496345,0.220856855808344,3.288834654056031,36.22255678104133,0,0,0,UT100,pullback_ema,WIN,2.0,1
2025-11-05_0300,2025-11-05 03:15:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25271.627128342174,25314.14585607767,25378.90893266211,25543.47831082991,25698.55093369996,25.555008135908068,0.101307936925901,1.2410763391515711,0.0,0.0,0,0,25287.08,25229.95,57.13000000000102,25258.515,-33.43499999999767,4.869999999998981,0.8421428571428329,0.1905692995321729,2.2355696267506184,25.555008135908068,0,0,0,UT100,baseline_breakout,LOSS,-1.0,0
2025-11-05_0300,2025-11-05 03:55:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,25211.38248264457,25251.482048231373,25328.75771558279,25516.715536723605,25698.55093369996,31.312608120592568,0.1241864033782256,1.2772434969338864,0.0,0.0,0,0,25287.08,25229.95,57.13000000000102,25258.515,-28.56499999999869,4.869999999998981,0.8421428571428329,0.1905692995321729,2.2355696267506184,25.555008135908068,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-11-05_1000,2025-11-05 11:05:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25401.830709150432,25393.127066882225,25380.93567357492,25428.79125204141,25672.99206119365,23.03501777797844,0.0906143074038477,1.0445674941646974,0.0,0.6666666666666666,0,0,25406.95,25330.7,76.25,25368.825,52.125,14.0,0.6853173113030154,0.6077703145245258,3.3101776058925063,23.03501777797844,0,0,0,UT100,baseline_breakout,LOSS,-1.0,0
2025-11-05_1000,2025-11-05 11:10:00,,,,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,25400.50456732035,25393.31551534748,25381.49505892492,25428.457010727565,25672.99206119365,24.714348740914787,0.0973189765818532,1.1043292047866506,0.0,0.6666666666666666,0,0,25406.95,25330.7,76.25,25368.825,38.125,14.0,0.6853173113030154,0.6077703145245258,3.3101776058925063,23.03501777797844,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-11-05_1000,2025-11-05 11:15:00,,,0.0,,,0.0,,,2.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,25397.46965385628,25392.5895594068,25381.645448771003,25428.027886242715,25672.99206119365,24.26843557545935,0.0956002367330239,1.071817986075766,0.0,0.6666666666666666,0,0,25406.95,25330.7,76.25,25368.825,30.50249999999869,0.0,0.6853173113030154,0.0,3.3101776058925063,23.03501777797844,0,0,0,UT100,pullback_ema_reversal,WIN,2.0,1
2025-11-05_1630,2025-11-05 16:45:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25434.356087016728,25426.69857662054,25406.05535684352,25410.26280817977,25660.47656446901,45.632341534986175,0.179049011455277,1.8311366707921328,0.0,0.6666666666666666,0,0,25451.95,25365.2,86.75,25408.575,77.375,34.0,0.8439845810509156,0.7450855874650286,1.9010639621350365,45.632341534986175,1,1,0,UT100,baseline_breakout,WIN,2.0,1
2025-11-05_1630,2025-11-05 18:15:00,,,1.0,,1.0,1.0,,,-1.0,,-1.0,-1.0,,,1.0,,1.0,1.0,,,0.0,,0.0,0.0,25566.85222466952,25542.085573616416,25487.561189830187,25435.437785623355,25659.71955965292,41.2879250660996,0.161607897641751,0.9166868757804774,0.0,0.6666666666666666,0,0,25451.95,25365.2,86.75,25408.575,152.9574999999968,0.0,0.3580135440180777,0.0,2.109414120857651,41.12516321106685,1,1,0,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-11-06_0300,2025-11-06 03:25:00,1.0,,,,,,-1.0,,,,,,1.0,,,,,,0.0,,,,,,25547.399594670416,25570.659541157955,25601.30655747064,25562.36090815987,25658.61449130169,26.59858033417739,0.1042740135452798,1.1392569659609617,0.0,0.0,0,0,25576.35,25531.98,44.36999999999898,25554.165,-45.81500000000233,23.63000000000102,0.6815642458100558,0.8883932790066262,1.6681341425950658,26.59858033417739,0,0,0,UT100,baseline_breakout,LOSS,-1.0,0
2025-11-06_0300,2025-11-06 03:30:00,,1.0,1.0,1.0,,,,-1.0,-1.0,-1.0,,,,1.0,1.0,1.0,,,,0.0,0.0,0.0,,,25542.815675736336,25566.46140105269,25598.29375129532,25561.98398370057,25658.61449130169,27.085436289620404,0.106115526308941,1.1436883952579566,0.0,0.0,0,0,25576.35,25531.98,44.36999999999898,25554.165,-22.18500000000131,23.63000000000102,0.6815642458100558,0.8883932790066262,1.6681341425950658,26.59858033417739,0,0,0,UT100,pullback_only,LOSS,-1.0,0
2025-11-06_0300,2025-11-06 05:20:00,,,,,1.0,1.0,,,,,-1.0,-1.0,,,,,1.0,1.0,,,,,0.0,0.0,25589.36429669072,25576.32077545928,25581.772233156487,25562.718422371832,25657.391759363345,13.903004224330658,0.0543190072487728,0.740457505346304,0.0,0.3333333333333333,0,0,25576.35,25531.98,44.36999999999898,25554.165,43.84249999999884,0.0,0.5269320843091544,0.0,2.2686923057789743,19.557522140387466,1,1,0,UT100,reversal_only,LOSS,-1.0,0
2025-11-06_1000,2025-11-06 10:45:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25531.933033690584,25539.28421704588,25557.37184878524,25566.28821829273,25652.8830630022,19.80147813859762,0.0774975564206536,1.0816440877575646,0.0,0.0,0,0,25537.48,25508.98,28.5,25523.23,27.86999999999898,13.61999999999898,0.5773854244928464,0.6878274391774056,1.4392864916708905,19.80147813859762,0,0,0,UT100,baseline_breakout,WIN,2.0,1
2025-11-06_1000,2025-11-06 11:35:00,,,1.0,,1.0,1.0,,,-1.0,,-1.0,-1.0,,,1.0,,1.0,1.0,,,0.0,,0.0,0.0,25594.525591296533,25574.526039194712,25569.32869784484,25568.722817991653,25652.423828544463,14.86556232418392,0.0580578757291481,0.8055956908629707,0.0,0.6666666666666666,0,0,25537.48,25508.98,28.5,25523.23,86.90500000000247,0.0,0.5773854244928464,0.0,1.4392864916708905,19.80147813859762,0,1,0,UT100,pullback_ema_reversal,LOSS,-1.0,0
2025-11-06_1630,2025-11-06 16:50:00,0.0,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,25524.746828161813,25577.65861869969,25608.35297128382,25595.702268806595,25649.380777541683,47.857274132668806,0.1881627418621419,2.154003080159265,0.0,0.0,0,0,25563.1,25465.35,97.75,25514.225,-80.24499999999898,31.36999999999898,0.7615463917525668,0.6554907392559761,2.042531710623964,47.857274132668806,0,0,0,UT100,baseline_breakout,WIN,2.0,1
